|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2014,15388,City of Princeton - (IL),IL,Municipal,SERC,,,,,N,Y,,,,,,,,,,,Y,Y,Y,Y,,,,,,
2014,15410,Prince George Electric Coop,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,N,
2014,15419,PUD No 3 of Mason County,WA,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,Y,,,Y,Y
2014,15444,Provo City Corp,UT,Municipal,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,15462,City of Pryor - (OK),OK,Municipal,SPP,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,,
2014,15466,Public Service Co of Colorado,CO,Investor Owned,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2014,15470,Duke Energy Indiana Inc,IN,Investor Owned,RFC,,,,,Y,,,,,,N,,,Y,,,Y,Y,,Y,,Y,,,Y,Y
2014,15472,Public Service Co of NH,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2014,15473,Public Service Co of NM,NM,Investor Owned,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2014,15474,Public Service Co of Oklahoma,OK,Investor Owned,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,N,Y,,,Y,Y
2014,15477,Public Service Elec & Gas Co,NJ,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,,Y,,,,,Y,Y
2014,15500,Puget Sound Energy Inc,WA,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,N,Y,N,Y,Y
2014,15507,City of Pulaski - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,15541,Borough of Quakertown - (PA),PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,N,,Y,Y,,,,N,,
2014,15566,City of Quincy - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,
2014,15619,City of Radford - (VA),VA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,,,,N,N
2014,15621,"Radiant Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,N,,,,,,Y,,,,,,,Y,,,,,,
2014,15671,Randolph Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,Y,Y,,,Y,,,
2014,15672,Ralls County Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2014,15686,Village of Rantoul - (IL),IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,
2014,15700,Rayle Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,15711,Rainbow Energy Marketing Corp,ND,Wholesale Power Marketer,MRO,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,
2014,15746,Red River Valley Rrl Elec Assn,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,15748,Town of Reading - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2014,15750,Redwood Electric Coop,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,15776,Reedy Creek Improvement Dist,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,Y,,Y,Y,,Y,,,,
2014,15783,City of Redding - (CA),CA,Municipal,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2014,15787,Redlands Water & Power Company,CO,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,
2014,15793,Redwood Falls Public Util Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,,,,,,
2014,15804,Reedsburg Utility Comm,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,15811,"Rich Mountain Elec Coop, Inc",AR,Cooperative,SERC,,,,,,N,Y,,,,,,,,,,,,,Y,,,,,,
2014,15845,Renville-Sibley Coop Pwr Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2014,15846,City of Remsen - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,Y,,
2014,15847,Reliant Energy Retail Services,TX,Retail Power Marketer,TRE,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,
2014,15860,City of Rensselaer - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2014,15938,Rice Lake Utilities,WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,Y,Y
2014,15978,City of Richland Center - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2014,15979,City of Richland - (WA),WA,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2014,15989,City of Richmond - (IN),IN,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,N,,Y,,,,,N,N
2014,16057,"Rio Grande Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,Y,N,Y,,,,,,,,Y,,Y,,,,,,
2014,16060,Riverland Energy Cooperative,WI,Cooperative,MRO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2014,16063,"Rita Blanca Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2014,16082,City of River Falls,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2014,16088,City of Riverside - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,,Y,Y
2014,16101,Roanoke Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,
2014,16146,"Navasota Valley Elec Coop, Inc",TX,Cooperative,TRE,Y,N,,,,,,,,Y,,,,,,,,,,Y,,,N,,,
2014,16164,Roosevelt Public Power Dist,NE,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,N,
2014,16177,"Robison Energy, LLC",NY,Retail Power Marketer,NY,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2014,16179,Rochelle Municipal Utilities,IL,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,Y,Y,N,Y,N,
2014,16181,Rochester Public Utilities,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,,Y,,N,,Y,N,N
2014,16183,Rochester Gas & Electric Corp,NY,Investor Owned,NPCC,,,,Y,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2014,16195,City of Rock Hill - (SC),SC,Municipal,SERC,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,
2014,16196,Rock Energy Cooperative,WI,Cooperative,MRO,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2014,16206,Rock Rapids Municipal Utility,IA,Municipal,MRO,,N,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,Y,,
2014,16213,Rockland Electric Co,NY,Investor Owned,NPCC,,,,Y,,,,,,,Y,,,,,,,Y,,Y,,,,,,
2014,16217,Village of Rockville Centre - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,Y,Y,Y,,,,,,N
2014,16223,City of Rockwood - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16226,City of Rocky Mount - (NC),NC,Municipal,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,N
2014,16259,City of Rolla - (MO),MO,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2014,16267,Rolling Hills Electric Coop,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,16284,"Roseau Electric Coop, Inc",MN,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,16286,Rosebud Electric Coop Inc,SD,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2014,16295,City of Roseville - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,,N,Y,,Y,,Y,N,N
2014,16325,Village of Rouses Point - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,,
2014,16368,Runestone Electric Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,16382,"Rural Electric Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,N,,Y,,,,,,,Y,,,,,,
2014,16416,City of Rupert - (ID),ID,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,
2014,16420,Rural Electric Conven Coop,IL,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,N,N,,Y,,,,,,
2014,16440,City of Russell - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,,
2014,16443,Rushmore Electric Pwr Coop Inc,SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,Y,Y,,,Y,,,,
2014,16458,City of Russellville - (AL),AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16459,City of Russellville - (KY),KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,Y,,Y,,,,,,
2014,16463,City of Ruston - (LA),LA,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,,,Y,Y,,,,,Y,Y
2014,16496,Rutherford Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,
2014,16511,Sac-Osage Electric Coop Inc,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16518,City of Sabetha - (KS),KS,Municipal,SPP,,,,,,,N,,,,,,,,,,Y,,,,,,,,,
2014,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2014,16537,Safe Harbor Water Power Corp,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,,,,,,,,,
2014,16549,City of Salamanca - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,Y,,
2014,16555,Salem Electric - (OR),OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,,,,,
2014,16558,City of Salem - (VA),VA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,Y,Y,,,,,N,
2014,16561,City of Sallisaw - (OK),OK,Municipal,SPP,,,,,,,Y,,,,,,,,,,,N,,Y,,,,Y,,
2014,16565,Salmon River Electric Coop Inc,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2014,16572,Salt River Project,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,N,Y,Y
2014,16587,Salt River Electric Coop Corp,KY,Cooperative,RFC,,,,,N,Y,,,,,Y,,,,,,,,,Y,,,,,,
2014,16603,"San Luis Valley R E C, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2014,16604,City of San Antonio - (TX),TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,Y,Y,Y
2014,16606,"Santee Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y
2014,16609,San Diego Gas & Electric Co,CA,Investor Owned,WECC,,,,,,,N,Y,Y,,,,,,,,Y,Y,Y,Y,,,,Y,Y,Y
2014,16611,Access Energy Coop,IA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2014,16612,City & County of San Francisco,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,
2014,16613,Sam Houston Electric Coop Inc,TX,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,,
2014,16616,"San Isabel Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,N,Y,,,,,,
2014,16622,"San Miguel Power Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,,Y,,,,,Y,Y
2014,16624,"San Miguel Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,
2014,16627,San Patricio Electric Coop Inc,TX,Cooperative,TRE,N,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,16628,City of Sanborn - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,16629,Sand Mountain Electric Coop,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16638,"San Bernard Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,
2014,16649,Sangre De Cristo Elec Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2014,16655,City of Santa Clara - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,,,Y,Y,,,
2014,16674,Satilla Rural Elec Member Corporation,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16679,City of Sauk Centre - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,Y,Y,,,,,,
2014,16740,Scenic Rivers Energy Coop,WI,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,N,,,
2014,16751,Three Rivers Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,N,,
2014,16759,"Sheridan Electric Coop, Inc",MT,Cooperative,MRO,,,,,,,,,,,,,,,,Y,,N,,Y,,,,,,
2014,16778,City of Schuyler - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,,N,,Y,,,,,,
2014,16805,SEMO Electric Cooperative,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2014,16821,Sam Rayburn Municipal Pwr Agny,TX,Political Subdivision,SERC,,,,,,Y,,,,,,,,Y,,N,,,,,,Y,,,,
2014,16829,City of Scottsboro,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16830,City of Scottsburg - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,Y,Y
2014,16840,Noble Americas Energy Solutions LLC,CA,Retail Power Marketer,WECC,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2014,16851,SE-MA-NO Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,16852,City of Seaford- (DE),DE,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,Y,,
2014,16854,"Heartland Rural Elec Coop, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2014,16865,Sawnee Electric Membership Corporation,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2014,16868,City of Seattle - (WA),WA,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,Y,Y
2014,16900,City of Seguin - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,Y,Y,,,,Y,,
2014,16920,Sedgwick County El Coop Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,16921,City of Seneca - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,Y,Y,,,,Y,,
2014,16922,City of Seneca - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2014,16930,Sequachee Valley Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16932,City of Sergeant Bluff - (IA),IA,Municipal,MRO,,,,,,,,,,,,,,,,,,,N,Y,,,,,,
2014,16949,Sevier County Electric System,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,16953,City of Seward - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,Y,,,,,
2014,16954,Seward County Rrl Pub Pwr Dist,NE,Political Subdivision,SPP,,,N,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,16955,City of Seward - (AK),AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,N,
2014,16971,Shakopee Public Utilities Comm,MN,Municipal,MRO,N,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2014,17008,Sharyland Utilities LP,TX,Investor Owned,,Y,,,,,,N,,,Y,,,N,,,,,Y,,Y,,,,,,
2014,17011,Shawano Municipal Utilities,WI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,17028,City of Sheboygan Falls - (WI),WI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,
2014,17033,Sheffield Utilities,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,17037,City of Shelby - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,17038,RushShelby Energy,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2014,17040,"Shelby Electric Coop, Inc",IL,Cooperative,RFC,,,,,N,Y,,,,,,,,Y,,,,,,Y,,,,,N,
2014,17043,City of Shelby - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,,Y,,,,,,
2014,17044,"Shelby Energy Co-op, Inc",KY,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,
2014,17047,City of Shelbyville - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,17066,Shenandoah Valley Elec Coop,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,
2014,17106,Sho-Me Power Electric Coop,MO,Cooperative,SERC,N,,,,,Y,,,,,,,N,,,Y,Y,Y,,N,,,,,,
2014,17127,Town of Shrewsbury - (MA),MA,Municipal,NPCC,,,,,,,,,,,,,,,,,Y,,,Y,,,,,N,N
2014,17141,City of Sibley - (IA),IA,Municipal,MRO,,,,,Y,,,,,,,Y,,Y,,,Y,,Y,Y,,,,Y,,
2014,17149,City of Sidney - (NE),NE,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,
2014,17166,Sierra Pacific Power Co,NV,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2014,17177,City of Sikeston - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,,Y,,
2014,17184,City of Siloam Springs - (AR),AR,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,17252,Singing River Elec Pwr Assn,MS,Cooperative,SERC,Y,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,17260,North West Rural Electric Coop,IA,Cooperative,MRO,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,17261,Slope Electric Coop Inc,ND,Cooperative,MRO,,,N,,,,,,,,,,,,,,,,N,Y,,,,,,
2014,17264,City of Sioux Center,IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,
2014,17265,City of Sioux Falls - (SD),SD,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2014,17267,Sioux Valley SW Elec Coop,SD,Cooperative,MRO,,,Y,,,,,,,,,,,N,,Y,,,,Y,,,,,N,
2014,17271,City & Borough of Sitka - (AK),AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
2014,17279,PUD No 1 of Skamania Co,WA,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2014,17290,Slash Pine Elec Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,N,,,Y,,,,Y,,,,,,
2014,17320,Sleepy Eye Public Utility Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2014,17324,Slinger Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2014,17451,Town of Smithfield - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2014,17452,City of Smithville - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,17457,Town of Smyrna - (DE),DE,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2014,17470,PUD 1 of Snohomish County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2014,17492,"Socorro Electric Coop, Inc",NM,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,17512,Village of Solvay - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,
2014,17513,Southern California P P A,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,,,Y,,,,
2014,17534,"South Alabama Elec Coop, Inc",AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,17539,South Carolina Electric&Gas Company,SC,Investor Owned,SERC,,,,,,Y,,,,,N,,,,,Y,Y,Y,Y,Y,,Y,,N,Y,Y
2014,17540,"South Central Ark El Coop, Inc",AR,Cooperative,SERC,,,,,,,Y,,,,,,Y,,,,,Y,,Y,,,,,N,
2014,17543,South Carolina Public Service Authority,SC,State,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2014,17548,South Central Public Pwr Dist,NE,Political Subdivision,MRO,,,Y,,,,N,,,,,,Y,,,,,,,Y,,,Y,,,
2014,17549,South Jersey Energy Company,NJ,Retail Power Marketer,RFC,,,,,Y,,,,,,Y,Y,,,Y,,,,,,,,Y,,,
2014,17550,South Central Electric Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,17554,"South Carolina Genertg Co, Inc",SC,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,
2014,17560,Town of South Hadley - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y
2014,17561,South Plains Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,Y,,,Y,,,Y,,,,,Y,,Y,,,,,,
2014,17562,City of South Haven - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,N,,Y,,,N,,,
2014,17564,South Kentucky Rural E C C,KY,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,17565,South Louisiana Elec Coop Assn,LA,Cooperative,SERC,,,,,,Y,N,,,,,,Y,,,,,,,Y,,,,N,N,
2014,17568,South Mississippi El Pwr Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2014,17569,City of South Norwalk - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,N,N
2014,17572,South River Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,Y,Y
2014,17577,City of South Sioux City,NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y
2014,17583,"South Texas Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,,,Y,,,,
2014,17585,"Southeastern IL Elec Coop, Inc",IL,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,17592,Southeast Colorado Power Assn,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,Y,,Y,,,,,,
2014,17599,Southeastern Indiana R E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,17603,Southeastern Electric Coop Inc - (OK),OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,17609,Southern California Edison Co,CA,Investor Owned,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2014,17612,Bear Valley Electric Service,CA,Investor Owned,WECC,,,,,,,,Y,Y,,,,,,,,Y,,Y,Y,,Y,,,N,N
2014,17622,Southern Electric Gen Co,AL,Investor Owned,SERC,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,
2014,17631,Southern Illinois Elec Coop,IL,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2014,17632,Southern Illinois Power Coop,IL,Cooperative,SERC,,,,,N,Y,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2014,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2014,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2014,17642,Southern Public Power District,NE,Political Subdivision,MRO,,,Y,,,,N,,,,,,Y,,,,,,Y,Y,Y,,,,,
2014,17643,"Southern Iowa Elec Coop, Inc",IA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,N
2014,17646,"Southern Pine Elec Coop, Inc",AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2014,17647,Southern Pine Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,17671,Southwest Arkansas E C C,AR,Cooperative,SERC,,,Y,,,Y,Y,,,,,,Y,,,,,Y,,Y,,,,,,
2014,17681,Southwest Rural Elec Assn Inc,OK,Cooperative,SPP,,,,,,,,,,,,,,,,,,,,Y,,,,,,
