|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2020,10620,City of Lake Worth - (FL),FL,Municipal,SERC,,N,,,,Y,,,,,,,,,,Y,Y,,,Y,,,,Y,N,N
2020,10623,City of Lakeland - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,N,Y,Y,Y,Y,,Y,,Y,Y,Y
2020,10624,Southern Rivers Energy,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10625,"Lamb County Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,,
2020,10627,Lakeview Light & Power,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,N,,,,,
2020,10649,Lamar County Elec Coop Assn,TX,Cooperative,TRE,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,
2020,10668,Licking Rural Electric Inc,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,N,,,,,,
2020,10681,Lane Electric Coop Inc,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,
2020,10697,Lake Country Power,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,10704,City of Lansing - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020,10768,"Laurens Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10799,City of Lawrenceburg,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10800,City of Lawrenceville - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,
2020,10817,"Lea County Electric Coop, Inc",NM,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,N,,Y,,,,,,
2020,10830,City of Lebanon - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,N,Y,Y,Y,Y,,,Y,,
2020,10832,City of Lebanon - (MO),MO,Municipal,SERC,,,,,,Y,N,,,,,,Y,,,,,N,Y,Y,,,,Y,,
2020,10857,"Lee County Electric Coop, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2020,10868,City of Leesburg - (FL),FL,Municipal,FRCC,,Y,,,,Y,,,,,,,,,,,N,,,Y,,,,Y,,
2020,10879,Lehi City Corporation,UT,Municipal,WECC,,,,,,,,Y,Y,,,,,,,N,Y,,N,Y,,,,,N,
2020,10906,City of Lenoir - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10944,PUD No 1 of Lewis County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2020,10960,City of Lewisburg - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10966,City of Lexington - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,N,,Y,,,,,Y,Y
2020,10967,City of Lexington - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,N,,N,,,,Y,,,N,,Y,Y
2020,10968,City of Lexington - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11011,Licking Valley Rural E C C,KY,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,N,N,,,Y,,,,N,N,
2020,11014,"Lighthouse Electric Coop, Inc",TX,Cooperative,SPP,Y,,,,,,Y,,,Y,,,Y,,,,N,,,Y,,,,,,
2020,11018,Lincoln Electric System,NE,Municipal,MRO,,,Y,,,N,N,N,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,11053,Linn County REC,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2020,11085,Town of Littleton - (MA),MA,Municipal,NPCC,,,,,,,,,,,,,,,Y,,N,,,Y,,N,,,,
2020,11118,Lockhart Power Co,SC,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,N,,Y,Y,,,,N,
2020,11124,City of Lodi - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,Y,Y
2020,11125,City of Lodi - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,11135,City of Logan - (UT),UT,Municipal,WECC,,,,,,,,Y,N,,,,,,,,Y,,Y,Y,,,,,,
2020,11142,City of Logansport - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,N,,,Y,,,,,,
2020,11171,Long Island Power Authority,NY,State,NPCC,N,,,Y,,,,,,,,Y,,,,,Y,Y,Y,Y,,Y,Y,,Y,Y
2020,11187,City of Longmont,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,Y,Y
2020,11200,"Lorain-Medina R E C, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,N,,
2020,11204,Los Alamos County,NM,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y
2020,11208,Los Angeles Department of Water & Power,CA,Municipal,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2020,11222,Loudon Utilities Board,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11235,Lafayette Public Power Authority,LA,Political Subdivision,SPP,,,,,,,Y,N,,,,,N,Y,,,Y,,Y,,,,,,,
2020,11241,Entergy Louisiana LLC,LA,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2020,11247,Louisville Electric System,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11249,Louisville Gas & Electric Co,KY,Investor Owned,SERC,,,,,N,Y,,,N,N,N,,,,,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y
2020,11251,Loup River Public Power Dist,NE,Political Subdivision,MRO,,,,,,,Y,,,,,,Y,N,,,Y,Y,,Y,N,,,,Y,Y
2020,11256,City of Loveland - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,,,Y,,
2020,11269,Lower Colorado River Authority,TX,State,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,N,Y,Y,,N,Y,Y
2020,11272,"Lower Yellowstone R E A, Inc",MT,Cooperative,SPP,,,N,,,,Y,,,,,,Y,,,N,,N,N,Y,N,,,,,
2020,11273,Lower Valley Energy Inc,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,N,,Y,Y,Y
2020,11291,Lumbee River Elec Member Corp,NC,Cooperative,SERC,N,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,N,
2020,11292,City of Lubbock - (TX),TX,Municipal,SPP,,,Y,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,,Y,Y,,
2020,11318,City of Lumberton - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,11355,"Lynches River Elec Coop, Inc",SC,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2020,11364,"Lyntegar Electric Coop, Inc",TX,Cooperative,SPP,Y,,,,,,Y,,,Y,,,Y,,,,,N,,Y,,,,,,
2020,11380,M & A Electric Power Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,,,
2020,11458,City of Macon - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11463,Macon Electric Coop,MO,Cooperative,SERC,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,Y,Y
2020,11475,City of Madison - (SD),SD,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2020,11477,Town of Madison - (ME),ME,Municipal,NPCC,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,
2020,11479,Madison Gas & Electric Co,WI,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,Y,Y,Y,Y
2020,11488,Madisonville Municipal Utils,KY,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2020,11501,Magic Valley Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,N,Y,,,,,N,
2020,11519,Magnolia Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11521,"Maine Electric Power Co, Inc",ME,Transmission,NPCC,N,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2020,11560,City of Manassas - (VA),VA,Municipal,,,,,,,Y,,,,,Y,,,,,,Y,N,,Y,,,,Y,,
2020,11571,Manitowoc Public Utilities,WI,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,Y,,Y,Y,,Y,,Y,,Y
2020,11586,Town of Mansfield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2020,11611,City of Maquoketa - (IA),IA,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,Y,N,N,Y,,,,,,
2020,11646,City of Marietta - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,N,Y,Y,Y
2020,11693,"Marlboro Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11701,City of Marquette - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,,Y,Y
2020,11714,Marshall-De Kalb Electric Coop,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11731,City of Marshall - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,Y,Y,,,,N,,
2020,11740,City of Marshfield - (WI),WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,,N,,Y,,N
2020,11788,Consumers Energy,IA,Cooperative,MRO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,N,N
2020,11789,Maryville Utilities,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,11804,Massachusetts Electric Co,NY,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y
2020,11806,Massachusetts Mun Wholes Electric Co,MA,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,,,,Y,,,,
2020,11811,Town of Massena - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,N,N
2020,11824,Matanuska Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2020,11833,Municipal Energy Agency of MS,MS,Municipal Mktg Authority,SERC,,,,,,Y,,,,,,,,Y,,,,,Y,,,N,,,,
2020,11843,Maui Electric Co Ltd,HI,Investor Owned,HI,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,,,,Y,Y
2020,11871,City of Mayfield Plant Board,KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12087,McKenzie Electric Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,,,N,,Y,,,,,N,
2020,12090,"McLean Electric Coop, Inc",ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2020,12186,McMinnville Electric System,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12187,City of McMinnville - (OR),OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,N,N
2020,12199,Montana-Dakota Utilities Co,ND,Investor Owned,MRO,N,,Y,,,,,Y,,,,,Y,Y,,,Y,Y,Y,Y,,N,,Y,N,N
2020,12208,City of McPherson - (KS),KS,Municipal,MRO,,,Y,,,,N,,,,,,Y,,,,Y,Y,,Y,,,,Y,,
2020,12227,Meeker Coop Light & Power Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,N,N,Y,Y
2020,12243,Meade County Rural E C C,KY,Cooperative,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12260,Mecklenburg Electric Cooperative,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,
2020,12268,"Medina Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,N
2020,12293,City of Memphis - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,Y,Y,Y
2020,12298,City of Menasha - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,12301,Nodak Electric Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,N,,Y,,,,,,
2020,12312,Merced Irrigation District,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,,Y,Y,,Y,,,Y,Y
2020,12323,Miami Power Corporation,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,,N,N
2020,12330,Meriwether Lewis Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12341,MidAmerican Energy Co,IA,Investor Owned,,,,Y,,N,,,,,N,Y,,,Y,,,Y,Y,Y,Y,N,Y,N,Y,Y,Y
2020,12351,City of Mesa - (AZ),AZ,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,Y,,Y,Y,Y
2020,12377,Midwest Energy Cooperative,MI,Cooperative,RFC,,,,,Y,N,,,N,,Y,,,Y,,N,,,,Y,,,,,N,
2020,12390,Metropolitan Edison Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,N,Y,N,Y,,Y,N,,Y,Y
2020,12395,Menard Electric Coop,IL,Cooperative,SERC,,,N,,N,Y,,,,,,,,N,,Y,,,,Y,,,,,,
2020,12397,Metropolitan Water District of S CA,CA,State,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,Y,,,,
2020,12439,"Midstate Electric Coop, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,Y,Y
2020,12450,Midland Power Coop,IA,Cooperative,,,,Y,,N,,Y,,,,,,N,Y,,,,,,Y,,,,,,
2020,12452,Mid-South Electric Coop Assn,TX,Cooperative,TRE,Y,,,,,Y,,,,Y,,,,Y,N,,,,N,Y,,,,N,Y,Y
2020,12462,Mid-Carolina Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,12465,"System Energy Resources, Inc",MS,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,N,,,,,,,Y,Y
2020,12470,Middle Tennessee E M C,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12473,Town of Middleborough - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,Y,N,Y,Y,Y
2020,12478,Town of Middletown - (DE),DE,Municipal,RFC,,,,,Y,,,,,,N,,,,,,,,,,,,,Y,,
2020,12515,"Midwest Electric, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,N,,,,,,,,Y,,,,,N,
2020,12524,Midwest Energy Inc,KS,Cooperative,SPP,,,Y,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,Y,Y,,
2020,12532,City of Milan,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12539,Midwest Electric Member Corp,NE,Cooperative,MRO,,,Y,,,,,N,,,,,Y,,,N,,,,Y,,,,,,
2020,12540,City of Milford - (DE),DE,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2020,12546,Mille Lacs Energy Cooperative,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,12642,Maquoketa Valley Rrl Elec Coop,IA,Cooperative,RFC,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,12647,"ALLETE, Inc.",MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,12651,Minnesota Valley Electric Coop,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2020,12658,"Minnkota Power Coop, Inc",ND,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,N,N,Y,,N,Y,Y
2020,12667,Minnesota Municipal Power Agny,MN,Political Subdivision,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2020,12674,City of Mishawaka,IN,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,,Y,,,,,
2020,12681,Mississippi County Electric Co,AR,Cooperative,SERC,,,,,,Y,,,,,,,Y,Y,,N,,,,Y,,,,,,
2020,12685,Entergy Mississippi LLC,MS,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2020,12686,Mississippi Power Co,MS,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,Y,Y
2020,12692,"Missoula Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,Y,,,,,
2020,12698,Evergy Missouri West,MO,Investor Owned,SPP,N,,N,,N,N,Y,N,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,12700,Missouri Rural Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12706,Mitchell Electric Member Corp,GA,Cooperative,SERC,,,,,N,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12710,Missouri Basin Muni Power Agny,SD,Political Subdivision,MRO,,,Y,,,,,,,,,,Y,Y,,,,Y,Y,,,Y,,,,
2020,12744,Modern Electric Water Company,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,Y,,
2020,12745,Modesto Irrigation District,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,
2020,12782,City of Monett - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,Y,Y,,
2020,12796,Monongahela Power Co,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,,Y,,Y,,,Y,Y
2020,12801,City of Monroe - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,N,Y,,,,Y,,,,,Y,Y
2020,12807,Michigan South Central Power Agency,MI,Political Subdivision,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2020,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,,Y,,Y,Y
2020,12860,Morgan County Rural Elec Assn,CO,Cooperative,WECC,,,,,,,,Y,,,,,Y,,,N,,,,Y,,,,,,
2020,12866,Moon Lake Electric Assn Inc,UT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,Y,Y
2020,12894,City of Moorhead - (MN),MN,Municipal,MRO,,,Y,,,,N,,,,,,Y,N,,,Y,Y,,Y,,,,Y,,
2020,12917,Morgan Stanley Capital Grp Inc,NY,Retail Power Marketer,NPCC,,,,N,N,,,,,,,,,,,Y,,,Y,,,Y,Y,,,
2020,12919,Morenci Water and Electric,AZ,Investor Owned,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2020,12929,South Central Indiana REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,
2020,12944,City of Morganton - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,12988,City of Morristown - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,12990,Consolidated Electric Coop Inc,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,Y,,
2020,13027,"Mountain Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13032,Mt Carmel Public Utility Co,IL,Investor Owned,SERC,,,,,N,Y,,,,,,,,Y,,,,N,Y,Y,,,,Y,,
2020,13036,Village of Mt. Horeb - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,13039,City of Mt Pleasant - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13050,"Mountain Parks Electric, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,13058,"Mountain View Elec Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,Y,Y
2020,13073,"Mt Wheeler Power, Inc",NV,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,13100,Municipal Electric Authority,GA,Municipal Mktg Authority,SERC,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,
2020,13137,City of Murray - (UT),UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,N,,Y,,,Y,,,
2020,13138,City of Murray - (KY),KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13143,Board of Water Electric & Communications,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,N,Y,Y
2020,13144,City of Muscle Shoals,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13145,Village of Muscoda - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,13190,"N W Electric Power Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,
2020,13196,Northern Plains Electric Coop,ND,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2020,13206,Nantucket Electric Co,MA,Investor Owned,NPCC,,,,Y,,,,,,,,,,,N,,,,,Y,,,,,Y,Y
2020,13208,City of Naperville - (IL),IL,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,N,Y,Y
2020,13214,The Narragansett Electric Co,RI,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y
2020,13216,Nashville Electric Service,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13227,Natchez Trace Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13228,City of Natchitoches,LA,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,N,Y,Y,N,,,Y,,
2020,13292,Norris Electric Coop,IL,Cooperative,RFC,N,,,,N,Y,,,,,,,,Y,,,,,,Y,,,,,,
2020,13314,Navajo Tribal Utility Authority,AZ,State,WECC,,,,,,,,Y,,,,,Y,,,,,N,Y,Y,Y,,,Y,N,N
2020,13318,"Navopache Electric Coop, Inc",AZ,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2020,13332,"Navarro County Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2020,13337,Nebraska Public Power District,NE,Political Subdivision,MRO,,,Y,,,,N,,,,,,Y,,,,Y,Y,,Y,,Y,,,Y,Y
2020,13352,City of Negaunee,MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,13355,New England Hydro-Tran Elec Co,MA,Transmission,NPCC,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
2020,13356,New England Hydro-Trans Corp,MA,Transmission,NPCC,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
2020,13374,"Constellation NewEnergy, Inc",MD,Retail Power Marketer,NPCC,N,,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,,,
2020,13402,Nevada Irrigation District,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,Y,Y
2020,13407,Nevada Power Co,NV,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2020,13412,City of New Albany - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13416,City of New Bern - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2020,13418,City of New Braunfels - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,Y,Y
2020,13433,New England Power Company,MA,Investor Owned,NPCC,,,,Y,N,,,,,,,,,,,,,Y,,,,,,,Y,Y
2020,13437,City of Newbern,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13438,Village of New Glarus - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,13441,New Hampshire Elec Coop Inc,NH,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,Y,,,,
2020,13448,City of New Holstein - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,13467,New London Electric&Water Util,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,13478,"Entergy New Orleans, LLC",LA,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,Y,Y,Y
2020,13481,City of New Richmond,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,Y
2020,13482,New River Light & Power Co,NC,State,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,13485,New Smyrna Beach City of,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,Y,N,Y,Y,,Y,,Y,,
2020,13511,New York State Elec & Gas Corp,NY,Investor Owned,NPCC,,,,Y,Y,,,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,,Y,Y,Y
2020,13519,City of Newark - (DE),DE,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,,Y,,N,,Y,N,Y
2020,13520,"New-Mac Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2020,13523,City of Newberry - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
