Utility Characteristics,,,,,,Also operating in other NERC Regions,,,,,,,,Operating in these RTOs,,,,,,,,Other Activities,,,,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2017,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,SERC,Y,,,,,Y,,,,N,,,N,Y,,,,Y,,Y,,,,,N,
2017,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,SERC,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,
2017,9689,Jefferson Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,9690,Jefferson Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2017,9697,City of Jellico,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,9699,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,WECC,N,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,
2017,9726,Jersey Central Power & Lt Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,N,Y,,Y,Y,,Y,Y
2017,9734,City of Jewett City - (CT),CT,Municipal,NPCC,,,,N,,,,,,,,,,,Y,,,,,Y,,,,,,
2017,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,9750,"Jo-Carroll Energy, Inc",IL,Cooperative,MRO,,,Y,,,Y,,,,,,,,Y,,,Y,,,Y,,,,Y,Y,Y
2017,9777,Johnson City - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,9778,Johnson County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2017,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,9879,City Water and Light Plant,AR,Municipal,SPP,,,,,,,Y,,,,,,N,Y,,,Y,,Y,Y,,,,,N,N
2017,9922,Jump River Electric Coop Inc,WI,Cooperative,MRO,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,
2017,9936,Juneau Utility Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2017,9949,Just Energy,CN,Retail Power Marketer,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,
2017,9961,Kansas Electric Power Coop Inc,KS,Cooperative,SPP,,,,,,,Y,N,,,,,Y,,,,Y,,Y,,,,,,,
2017,9964,Kenergy Corp,KY,Cooperative,,,,,,Y,Y,,,,,,,,Y,,,,,,Y,,,,,,
2017,9979,KAMO Electric Coop Inc,OK,Cooperative,SPP,,,,,,Y,,,,,,,N,,,Y,N,Y,Y,,,,,,,
2017,9991,Kandiyohi Power Coop,MN,Cooperative,MRO,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2017,9996,City of Kansas City - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2017,9999,Kankakee Valley Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,N,,,,,
2017,10000,Kansas City Power & Light Co,MO,Investor Owned,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2017,10005,Kansas Gas & Electric Co,KS,Investor Owned,SPP,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,N,Y,,,Y,Y
2017,10009,Karnes Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2017,10012,Kay Electric Coop,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,
2017,10019,FreeState Electric Coop,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2017,10035,Kansas Municipal Energy Agency,KS,Municipal Mktg Authority,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,,,Y,,,,
2017,10056,City of Kaukauna,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2017,10057,City of Lamar - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,Y,,
2017,10063,Kaysville City Corporation,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,
2017,10065,KBR Rural Public Power District,NE,Political Subdivision,MRO,,,,,,,Y,,,,,,Y,,,,,N,Y,Y,,,,,,
2017,10066,K C Electric Association,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2017,10071,Kauai Island Utility Cooperative,HI,Cooperative,HICC,,,,,,,,,,,,,,,,,Y,Y,N,Y,,,,,Y,Y
2017,10144,Kennebunk Light & Power Dist,ME,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,Y,Y,,,,,,
2017,10152,City of Kennett - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,Y,,,Y,Y,N,Y,Y,,N,,,,
2017,10153,KEM Electric Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,N,,,,,N,,Y,,,,,,
2017,10170,"Kiamichi Electric Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2017,10171,Kentucky Utilities Co,KY,Investor Owned,,N,N,,,N,Y,,,N,,N,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2017,10179,Kenyon Municipal Utilities,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,,Y,Y,,,,,,
2017,10210,Ketchikan Public Utilities,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,N,Y,Y,,,,Y,,
2017,10226,City of Key West - (FL),FL,Municipal,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,Y,,,,,Y,Y
2017,10260,City of Kimball - (NE),NE,Municipal,WECC,N,,N,,,,,Y,,,,,,,,N,,Y,,,,,,,,
2017,10321,City of Kingman - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,,,
2017,10324,City of Kings Mountain - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,Y,,,Y,,,,,,
2017,10325,Kings River Conservation Dist,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,N,N
2017,10331,Kingsport Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,N,,,,Y,Y
2017,10345,City of Kinston - (NC),NC,Municipal,SERC,N,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,,
2017,10370,City of Kirkwood - (MO),MO,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2017,10376,Kissimmee Utility Authority,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,N,N,Y,Y,,,,Y,N,Y
2017,10378,"Kit Carson Electric Coop, Inc",NM,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2017,10393,PUD No 1 of Klickitat County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2017,10421,Knoxville Utilities Board,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10433,Kodiak Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,N,
2017,10448,Kosciusko County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2017,10451,Kotzebue Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,
2017,10454,Kootenai Electric Coop Inc,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2017,10508,Village of L'Anse - (MI),MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2017,10539,"La Plata Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2017,10550,McCook Public Power District,NE,Political Subdivision,SPP,Y,,N,,,,Y,,,,,,Y,,,,,N,,Y,,,,,,
2017,10558,"LaCreek Electric Assn, Inc",SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,Y,,N,,Y,,,,,,
2017,10562,Lagrange County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,
2017,10574,L & O Power Co-operative,IA,Cooperative,MRO,,,,,,,,,,,,,,,,,,Y,,,,,,,,
2017,10579,City of LaFollette,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10585,City of La Grange - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2017,10595,City of Lake City - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,N,,,,Y,,,,,,
2017,10596,City of Lake Crystal - (MN),MN,Municipal,MRO,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2017,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Cooperative,SPP,,,,,N,N,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y
2017,10603,"Laclede Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,Y,,,N,,,Y,,,,,,,Y,,,,,,
2017,10605,Lake Mills Light & Water,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2017,10606,City of Lake Mills,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,Y,,
2017,10610,"Lake Placid Village, Inc - (NY)",NY,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2017,10618,Lake Region Electric Cooperative - (MN),MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2017,10620,City of Lake Worth - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,
2017,10623,City of Lakeland - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,N,Y,Y,Y,Y,,Y,,Y,Y,Y
2017,10624,Southern Rivers Energy,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10625,"Lamb County Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,,
2017,10627,Lakeview Light & Power,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,N,,,,,
2017,10629,City of Lakota - (ND),ND,Municipal,MRO,,,Y,,,,,,,,,,Y,,,N,,,,Y,,,,Y,,
2017,10632,"Lake Region Electric Assn, Inc - (SD)",SD,Cooperative,MRO,,,,,Y,,N,,,,,,,,,,,,,Y,,,,,,
2017,10649,Lamar County Elec Coop Assn,TX,Cooperative,TRE,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,
2017,10650,City of Lamoni - (IA),IA,Municipal,MRO,,,,,,,,,,,,,,,,,Y,,,Y,,,,,N,
2017,10656,City of Lampasas - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,Y,Y,,
2017,10668,Licking Rural Electric Inc,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,N,,,,,,
2017,10681,Lane Electric Coop Inc,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,N,,,Y,,,,,,
2017,10697,Lake Country Power,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2017,10702,Borough of Lansdale,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2017,10704,City of Lansing - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2017,10713,City of Larned - (KS),KS,Municipal,SPP,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2017,10724,Lassen Municipal Utility District,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,Y,,Y,,,,,Y,Y
2017,10728,"Lane-Scott Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2017,10768,"Laurens Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10769,City of Laurens - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,Y,,,N,Y,N,,Y,,,,,,
2017,10770,City of Laurinburg - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,N,,Y,,,N,,,
2017,10798,Lawrenceburg Municipal Utils,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,,
2017,10799,City of Lawrenceburg,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10800,City of Lawrenceville - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,
2017,10814,City of Le Sueur - (MN),MN,Municipal,MRO,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,
2017,10817,"Lea County Electric Coop, Inc",NM,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,N,,Y,,,,,,
2017,10830,City of Lebanon - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,Y,Y,Y,,,Y,,
2017,10832,City of Lebanon - (MO),MO,Municipal,SERC,,,,,,Y,,,,,,,Y,,,,,N,Y,Y,,,,Y,,
2017,10857,"Lee County Electric Coop, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2017,10868,City of Leesburg - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,N,,,Y,,,,Y,,
2017,10879,Lehi City Corporation,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,N,Y,,,,,N,
2017,10906,City of Lenoir - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10908,City of Lenox - (IA),IA,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,,
2017,10944,PUD No 1 of Lewis County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2017,10960,City of Lewisburg - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10962,Lewis County Rural E C A,MO,Cooperative,SERC,,,,,,N,Y,,,,,,,N,,Y,,,,Y,,,,,,
2017,10966,City of Lexington - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,N,,Y,,,,,Y,Y
2017,10967,City of Lexington - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,,Y,,N,,,,Y,,,N,,Y,Y
2017,10968,City of Lexington - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,10982,City of Liberty - (TX),TX,Municipal,SERC,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,,
2017,11011,Licking Valley Rural E C C,KY,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,N,,,,Y,,,,N,N,
2017,11014,"Lighthouse Electric Coop, Inc",TX,Cooperative,SPP,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2017,11018,Lincoln Electric System,NE,Municipal,MRO,,,Y,,,N,N,N,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2017,11019,Little River Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11022,"Lincoln Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2017,11053,Linn County REC,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2017,11064,Litchfield Public Utilities,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,
2017,11085,Town of Littleton - (MA),MA,Municipal,NPCC,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,
2017,11118,Lockhart Power Co,SC,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,N,,Y,,,,,N,
2017,11119,City of Lockhart - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,
2017,11124,City of Lodi - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,Y,Y
2017,11125,City of Lodi - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2017,11135,City of Logan - (UT),UT,Municipal,WECC,,,,,,,,Y,N,,,,,,,,Y,,Y,Y,,,,,,
2017,11142,City of Logansport - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,N,,,Y,,,,,,
2017,11148,City of Lompoc - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,Y,Y
2017,11171,Long Island Power Authority,NY,State,NPCC,N,,,Y,,,,,,,,Y,,,,,Y,Y,Y,Y,,,,,Y,Y
2017,11187,City of Longmont,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,Y,Y
2017,11200,"Lorain-Medina R E C, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,N,,
2017,11203,Logan County Coop Power & Light,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,,
2017,11204,Los Alamos County,NM,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y
2017,11208,Los Angeles Department of Water & Power,CA,Municipal,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2017,11222,Loudon Utilities Board,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11235,Lafayette Public Power Authority,LA,Political Subdivision,SPP,,,,,,,Y,,,,,,N,Y,,,Y,,Y,,,,,,,
2017,11241,Entergy Louisiana LLC,LA,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2017,11247,Louisville Electric System,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11249,Louisville Gas & Electric Co,KY,Investor Owned,SERC,,,,,N,Y,,,N,N,N,,,,,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y
2017,11250,Loup Valleys Rural P P D,NE,Political Subdivision,MRO,,,Y,,,,N,,,,,,Y,,,,,,,Y,,,,,,
2017,11251,Loup River Public Power Dist,NE,Political Subdivision,MRO,,,,,,,Y,,,,,,Y,N,,,Y,Y,,Y,N,,,,Y,Y
2017,11256,City of Loveland - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,,,Y,,
2017,11269,Lower Colorado River Authority,TX,State,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,N,Y,Y,,N,Y,Y
2017,11272,"Lower Yellowstone R E A, Inc",MT,Cooperative,SPP,,,N,,,,Y,,,,,,Y,,,N,,N,N,Y,N,,,,,
2017,11273,Lower Valley Energy Inc,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,N,,Y,Y,Y
2017,11291,Lumbee River Elec Member Corp,NC,Cooperative,SERC,N,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2017,11292,City of Lubbock - (TX),TX,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,,Y,Y,,
2017,11298,Lyon Rural Electric Coop,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,
2017,11305,Village of Ludlow - (VT),VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,Y,,,N,
2017,11318,City of Lumberton - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2017,11332,City of Luverne - (MN),MN,Municipal,MRO,,,Y,,,,,,,N,,,,,,,,,Y,Y,,,,,,
2017,11334,"Lyon-Coffey Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2017,11345,Lyon-Lincoln Electric Coop Inc,MN,Cooperative,MRO,,,Y,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,
2017,11355,"Lynches River Elec Coop, Inc",SC,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2017,11359,Village of Lyndonville - (VT),VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,,Y,,,,,,
2017,11364,"Lyntegar Electric Coop, Inc",TX,Cooperative,SPP,Y,,,,,,Y,,,Y,,,Y,,,,,N,,Y,,,,,,
2017,11380,M & A Electric Power Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,,,
2017,11458,City of Macon - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11460,City of Macon - (MO),MO,Municipal,SERC,,,,,Y,,,,,,,,,,,,N,,Y,Y,,,,Y,,
2017,11463,Macon Electric Coop,MO,Cooperative,SERC,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,
2017,11475,City of Madison - (SD),SD,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2017,11476,Borough of Madison - (NJ),NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2017,11477,Town of Madison - (ME),ME,Municipal,NPCC,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,
2017,11479,Madison Gas & Electric Co,WI,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,Y,Y,Y,Y
2017,11481,City of Madison - (NE),NE,Municipal,MRO,,,Y,,,,N,,,,,N,Y,,,,,,,Y,,,,,,
2017,11488,Madisonville Municipal Utils,KY,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2017,11501,Magic Valley Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,N,Y,,,,,N,
2017,11519,Magnolia Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11521,"Maine Electric Power Co, Inc",ME,Transmission,NPCC,N,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2017,11560,City of Manassas - (VA),VA,Municipal,,,,,,,Y,,,,,Y,,,,,,Y,N,,Y,,,,Y,,
2017,11566,City of Mangum - (OK),OK,Municipal,SPP,,,,,,,Y,,,,,,,,,,N,,,Y,,,,,,
2017,11568,Town of Manilla - (IA),IA,Municipal,MRO,,,,,,,Y,,,,,,,Y,,,,,,Y,,,,Y,,
2017,11571,Manitowoc Public Utilities,WI,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,Y,,Y,Y,,Y,,Y,,
2017,11581,City of Manning,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,,
2017,11586,Town of Mansfield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2017,11589,"Harney Electric Coop, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2017,11611,City of Maquoketa - (IA),IA,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,Y,N,N,Y,,,,,,
2017,11624,City of Marblehead - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,,,,,
2017,11643,Marias River Electric Coop Inc,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2017,11646,City of Marietta - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,N,Y,Y,Y
2017,11693,"Marlboro Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11701,City of Marquette - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,,Y,Y
2017,11713,City of Marshall - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2017,11714,Marshall-De Kalb Electric Coop,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11731,City of Marshall - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,Y,Y,,,,N,,
2017,11732,City of Marshall - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,,
2017,11740,City of Marshfield - (WI),WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,,N,,Y,,N
2017,11767,Marshall County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2017,11770,City of Martinsville - (VA),VA,Municipal,RFC,,N,,,Y,,,,,,Y,,,,,,Y,,Y,Y,N,,N,,,
2017,11788,Consumers Energy,IA,Cooperative,MRO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,N,N
2017,11789,Maryville Utilities,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11804,Massachusetts Electric Co,NY,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y
2017,11806,Massachusetts Mun Wholes Electric Co,MA,Municipal Mktg Authority,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,,,,Y,,,,
2017,11811,Town of Massena - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,Y,Y
2017,11824,Matanuska Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2017,11833,Municipal Energy Agency of MS,MS,Municipal Mktg Authority,SERC,,,,,,Y,,,,,,,,,,,,,Y,,,N,,,,
2017,11843,Maui Electric Co Ltd,HI,Investor Owned,HI,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,Y
2017,11871,City of Mayfield Plant Board,KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2017,11910,McLeod Cooperative Power Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,N,N
2017,11989,McCone Electric Coop Inc,MT,Cooperative,WECC,,,,,,,,Y,,,,,Y,,,N,,,,Y,,,,,,
2017,12087,McKenzie Electric Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,,,N,,Y,,,,,N,
2017,12090,"McLean Electric Coop, Inc",ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2017,12186,McMinnville Electric System,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2017,12187,City of McMinnville - (OR),OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,N,N
2017,12199,Montana-Dakota Utilities Co,ND,Investor Owned,MRO,N,,Y,,,,,Y,,,,,,Y,,,Y,Y,Y,Y,,N,,Y,N,N
